Date,GID,Pos,Name,Starter,DK Pts,DK Salary,Team,H/A,Oppt,Team Score,Oppt Score,Minutes,Stat line
20161030,4799,PG,"Russell, D'Angelo",1.0,38.25,"$6,700",lal,A,okc,96,113,31.63,20pt 5rb 5as 2st 3to 4trey 7-20fg 2-2ft
20161030,4616,SG,"Caldwell-Pope, Kentavious",1.0,36.5,"$4,400",det,H,mil,98,83,33.97,21pt 6rb 2as 2st 2trey 7-13fg 5-5ft
20161030,4173,PG,"Curry, Stephen",1.0,35.75,"$8,900",gsw,A,pho,106,100,34.22,28pt 1rb 3as 1to 5trey 9-17fg 5-5ft
20161030,3882,PG/SG,"Barea, Jose",,34.25,"$4,500",dal,A,hou,92,93,31.38,18pt 3rb 5as 2st 1to 3trey 4-10fg 7-7ft
20161030,3786,PG,"Paul, Chris",1.0,33.25,"$8,400",lac,H,uta,88,75,28.93,9pt 3rb 9as 4st 3to 1trey 3-8fg 2-2ft
20161030,4627,PG/SG,"Oladipo, Victor",1.0,29.25,"$6,500",okc,H,lal,113,96,38.37,20pt 1rb 4as 1st 3to 3trey 7-20fg 3-3ft
20161030,4102,PG,"Hill, George",1.0,29.0,"$5,800",uta,A,lac,75,88,31.93,18pt 2rb 3as 2st 2to 2trey 8-13fg
20161030,4494,SG,"Beal, Bradley",1.0,25.75,"$5,600",was,A,mem,103,112,39.82,14pt 3rb 1as 2st 1bl 1to 2trey 5-17fg 2-2ft
20161030,4036,SG,"Young, Nick",1.0,25.75,"$3,300",lal,A,okc,96,113,30.23,16pt 3rb 1as 2st 2to 3trey 4-11fg 5-5ft
20161030,4367,SG,"Thompson, Klay",1.0,25.5,"$6,500",gsw,A,pho,106,100,40.05,14pt 6rb 2as 1bl 2to 5-15fg 4-5ft
20161030,4668,PG/SG,"Clarkson, Jordan",,25.25,"$5,700",lal,A,okc,96,113,28.73,12pt 5rb 2as 3st 4to 6-14fg
20161030,4483,PG,"Rivers, Austin",,22.5,"$3,300",lac,H,uta,88,75,28.85,19pt 2rb 1as 3to 2trey 8-11fg 1-2ft
20161030,3814,PG,"Williams, Deron",1.0,22.25,"$5,700",dal,A,hou,92,93,31.38,12pt 1rb 3as 1st 1bl 2to 3trey 4-11fg 1-2ft
