Date,Player,Pos,Salary,Predicted,Scored,Team,Iteration
Nov112016,Russell Westbrook,PG,11300,56.53,63.0,OKC,2
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,2
Nov112016,Willy Hernangomez,C,3100,10.22,31.0,NY,2
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,2
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,2
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,2
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,2
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,2
Nov112016,Andre Drummond,C,7400,38.25,44.25,DET,3
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,3
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,3
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,3
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,3
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,3
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,3
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,3
Nov112016,Ersan Ilyasova,PF,4100,18.28,35.75,PHI,4
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,4
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,4
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,4
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,4
Nov112016,LeBron James,SF/PF,10200,53.13,55.0,CLE,4
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,4
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,4
Nov112016,Russell Westbrook,PG,11300,56.53,63.0,OKC,5
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,5
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,5
Nov112016,Willy Hernangomez,C,3100,10.22,31.0,NY,5
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,5
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,5
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,5
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,5
Nov112016,Ersan Ilyasova,PF,4100,18.28,35.75,PHI,6
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,6
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,6
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,6
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,6
Nov112016,DeMarcus Cousins,PF/C,10000,53.93,54.75,SAC,6
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,6
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,6
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,7
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,7
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,7
Nov112016,Nicolas Batum,SG/SF,6100,29.79,41.5,CHA,7
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,7
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,7
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,7
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,7
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,8
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,8
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,8
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,8
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,8
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,8
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,8
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,8
Nov112016,Russell Westbrook,PG,11300,56.53,63.0,OKC,9
Nov112016,Ersan Ilyasova,PF,4100,18.28,35.75,PHI,9
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,9
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,9
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,9
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,9
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,9
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,9
Nov112016,Russell Westbrook,PG,11300,56.53,63.0,OKC,10
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,10
Nov112016,Evan Fournier,SG,5000,26.89,37.5,ORL,10
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,10
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,10
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,10
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,10
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,10
Nov112016,Kelly Olynyk,PF,3300,14.79,34.25,BOS,11
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,11
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,11
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,11
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,11
Nov112016,LeBron James,SF/PF,10200,53.13,55.0,CLE,11
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,11
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,11
Nov112016,Kelly Olynyk,PF,3300,14.79,34.25,BOS,13
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,13
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,13
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,13
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,13
Nov112016,DeMarcus Cousins,PF/C,10000,53.93,54.75,SAC,13
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,13
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,13
Nov112016,Ersan Ilyasova,PF,4100,18.28,35.75,PHI,12
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,12
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,12
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,12
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,12
Nov112016,DeMarcus Cousins,PF/C,10000,53.93,54.75,SAC,12
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,12
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,12
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,14
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,14
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,14
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,14
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,14
Nov112016,Damian Lillard,PG,8700,46.55,47.75,POR,14
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,14
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,14
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,15
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,15
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,15
Nov112016,Nicolas Batum,SG/SF,6100,29.79,41.5,CHA,15
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,15
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,15
Nov112016,Paul George,SF,8100,43.1,47.25,IND,15
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,15
Nov112016,Ersan Ilyasova,PF,4100,18.28,35.75,PHI,16
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,16
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,16
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,16
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,16
Nov112016,LeBron James,SF/PF,10200,53.13,55.0,CLE,16
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,16
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,16
Nov112016,Russell Westbrook,PG,11300,56.53,63.0,OKC,17
Nov112016,Kelly Olynyk,PF,3300,14.79,34.25,BOS,17
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,17
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,17
Nov112016,Nicolas Batum,SG/SF,6100,29.79,41.5,CHA,17
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,17
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,17
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,17
Nov112016,Ersan Ilyasova,PF,4100,18.28,35.75,PHI,18
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,18
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,18
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,18
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,18
Nov112016,DeMarcus Cousins,PF/C,10000,53.93,54.75,SAC,18
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,18
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,18
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,19
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,19
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,19
Nov112016,Nicolas Batum,SG/SF,6100,29.79,41.5,CHA,19
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,19
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,19
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,19
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,19
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,20
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,20
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,20
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,20
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,20
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,20
Nov112016,Paul George,SF,8100,43.1,47.25,IND,20
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,20
Nov112016,Derrick Favors,PF,6200,32.13,39.75,UTA,21
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,21
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,21
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,21
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,21
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,21
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,21
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,21
Nov112016,Rudy Gobert,C,6300,31.85,39.75,UTA,22
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,22
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,22
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,22
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,22
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,22
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,22
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,22
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,25
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,25
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,25
Nov112016,Nicolas Batum,SG/SF,6100,29.79,41.5,CHA,25
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,25
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,25
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,25
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,25
Nov112016,Avery Bradley,SG,7000,35.91,39.5,BOS,26
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,26
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,26
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,26
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,26
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,26
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,26
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,26
Nov112016,Russell Westbrook,PG,11300,56.53,63.0,OKC,24
Nov112016,Ersan Ilyasova,PF,4100,18.28,35.75,PHI,24
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,24
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,24
Nov112016,Nicolas Batum,SG/SF,6100,29.79,41.5,CHA,24
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,24
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,24
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,24
Nov112016,Russell Westbrook,PG,11300,56.53,63.0,OKC,23
Nov112016,Kelly Olynyk,PF,3300,14.79,34.25,BOS,23
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,23
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,23
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,23
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,23
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,23
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,23
Nov112016,Russell Westbrook,PG,11300,56.53,63.0,OKC,27
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,27
Nov112016,Willy Hernangomez,C,3100,10.22,31.0,NY,27
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,27
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,27
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,27
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,27
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,27
Nov112016,Kelly Olynyk,PF,3300,14.79,34.25,BOS,28
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,28
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,28
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,28
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,28
Nov112016,LeBron James,SF/PF,10200,53.13,55.0,CLE,28
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,28
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,28
Nov112016,Russell Westbrook,PG,11300,56.53,63.0,OKC,29
Nov112016,Ersan Ilyasova,PF,4100,18.28,35.75,PHI,29
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,29
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,29
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,29
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,29
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,29
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,29
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,30
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,30
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,30
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,30
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,30
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,30
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,30
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,30
Nov112016,Kelly Olynyk,PF,3300,14.79,34.25,BOS,31
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,31
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,31
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,31
Nov112016,LeBron James,SF/PF,10200,53.13,55.0,CLE,31
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,31
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,31
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,31
Nov112016,Kelly Olynyk,PF,3300,14.79,34.25,BOS,32
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,32
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,32
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,32
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,32
Nov112016,DeMarcus Cousins,PF/C,10000,53.93,54.75,SAC,32
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,32
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,32
Nov112016,Kelly Olynyk,PF,3300,14.79,34.25,BOS,33
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,33
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,33
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,33
Nov112016,Nicolas Batum,SG/SF,6100,29.79,41.5,CHA,33
Nov112016,DeMarcus Cousins,PF/C,10000,53.93,54.75,SAC,33
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,33
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,33
Nov112016,Ersan Ilyasova,PF,4100,18.28,35.75,PHI,36
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,36
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,36
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,36
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,36
Nov112016,LeBron James,SF/PF,10200,53.13,55.0,CLE,36
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,36
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,36
Nov112016,Russell Westbrook,PG,11300,56.53,63.0,OKC,37
Nov112016,Kelly Olynyk,PF,3300,14.79,34.25,BOS,37
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,37
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,37
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,37
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,37
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,37
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,37
Nov112016,DeMar DeRozan,SG,8200,45.97,45.75,TOR,38
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,38
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,38
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,38
Nov112016,Nicolas Batum,SG/SF,6100,29.79,41.5,CHA,38
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,38
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,38
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,38
Nov112016,Kelly Olynyk,PF,3300,14.79,34.25,BOS,35
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,35
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,35
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,35
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,35
Nov112016,LeBron James,SF/PF,10200,53.13,55.0,CLE,35
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,35
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,35
Nov112016,Kelly Olynyk,PF,3300,14.79,34.25,BOS,34
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,34
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,34
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,34
Nov112016,DeMarcus Cousins,PF/C,10000,53.93,54.75,SAC,34
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,34
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,34
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,34
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,39
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,39
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,39
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,39
Nov112016,Damian Lillard,PG,8700,46.55,47.75,POR,39
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,39
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,39
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,39
Nov112016,Kelly Olynyk,PF,3300,14.79,34.25,BOS,40
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,40
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,40
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,40
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,40
Nov112016,DeMarcus Cousins,PF/C,10000,53.93,54.75,SAC,40
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,40
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,40
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,41
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,41
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,41
Nov112016,Nicolas Batum,SG/SF,6100,29.79,41.5,CHA,41
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,41
Nov112016,DeMarcus Cousins,PF/C,10000,53.93,54.75,SAC,41
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,41
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,41
Nov112016,Russell Westbrook,PG,11300,56.53,63.0,OKC,42
Nov112016,Evan Fournier,SG,5000,26.89,37.5,ORL,42
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,42
Nov112016,Willy Hernangomez,C,3100,10.22,31.0,NY,42
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,42
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,42
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,42
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,42
Nov112016,Russell Westbrook,PG,11300,56.53,63.0,OKC,43
Nov112016,Kelly Olynyk,PF,3300,14.79,34.25,BOS,43
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,43
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,43
Nov112016,Nicolas Batum,SG/SF,6100,29.79,41.5,CHA,43
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,43
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,43
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,43
Nov112016,Derrick Favors,PF,6200,32.13,39.75,UTA,44
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,44
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,44
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,44
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,44
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,44
Nov112016,Paul George,SF,8100,43.1,47.25,IND,44
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,44
Nov112016,Ersan Ilyasova,PF,4100,18.28,35.75,PHI,45
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,45
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,45
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,45
Nov112016,LeBron James,SF/PF,10200,53.13,55.0,CLE,45
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,45
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,45
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,45
Nov112016,Ersan Ilyasova,PF,4100,18.28,35.75,PHI,46
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,46
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,46
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,46
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,46
Nov112016,DeMarcus Cousins,PF/C,10000,53.93,54.75,SAC,46
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,46
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,46
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,55
Nov112016,Rudy Gobert,C,6300,31.85,39.75,UTA,55
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,55
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,55
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,55
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,55
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,55
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,55
Nov112016,Derrick Favors,PF,6200,32.13,39.75,UTA,54
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,54
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,54
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,54
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,54
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,54
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,54
Nov112016,Gordon Hayward,SF,7200,40.83,48.5,UTA,54
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,53
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,53
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,53
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,53
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,53
Nov112016,Damian Lillard,PG,8700,46.55,47.75,POR,53
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,53
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,53
Nov112016,DeMar DeRozan,SG,8200,45.97,45.75,TOR,52
Nov112016,Monta Ellis,SG,5100,20.46,41.0,IND,52
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,52
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,52
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,52
Nov112016,Allen Crabbe,SG/SF,3900,13.44,33.75,POR,52
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,52
Nov112016,Rudy Gay,SF,7300,35.25,56.5,SAC,52
Nov112016,Pau Gasol,C,5200,25.52,47.25,SA,51
Nov112016,C.J. McCollum,PG/SG,6900,36.29,50.25,POR,51
Nov112016,Marcus Smart,PG/SG,4900,24.47,42.5,BOS,51
Nov112016,Nicolas Batum,SG/SF,6100,29.79,41.5,CHA,51
Nov112016,Andre Roberson,SG/SF,3600,15.43,31.75,OKC,51
Nov112016,Kemba Walker,PG,7500,40.65,66.0,CHA,51
