Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Projected Value,Actual Scored,Iteration,date,NumGames,Risk
Hassan Whiteside,Karl-Anthony Towns,Ersan Ilyasova,Bobby Portis,Henry Ellenson,Devin Booker,James Ennis,Goran Dragic,MIA,MIN,PHI,CHI,DET,PHO,MEM,MIA,C,C,PF,PF,PF,SG,SG,PG,423.771426655,223.25,66,Dec62016,6,0.0
Hassan Whiteside,Udonis Haslem,Stanley Johnson,Brandon Rush,John Wall,Goran Dragic,Bryn Forbes,Gordon Hayward,MIA,MIA,DET,MIN,WAS,MIA,SA,UTA,C,PF,SG,SG,PG,PG,PG,SF,461.507978425,223.0,17,Dec62016,6,0.0
Hassan Whiteside,Karl-Anthony Towns,Bobby Portis,Henry Ellenson,Jordan Hill,Justin Holiday,John Wall,Kawhi Leonard,MIA,MIN,CHI,DET,MIN,NY,WAS,SA,C,C,PF,PF,PF,SG,PG,SF,450.76921963,222.75,87,Dec62016,6,0.0
Karl-Anthony Towns,Ersan Ilyasova,Marc Gasol,Devin Booker,Dejounte Murray,Raul Neto,Tyler Ulis,Gordon Hayward,MIN,PHI,MEM,PHO,SA,UTA,PHO,UTA,C,PF,C,SG,PG,PG,PG,SF,446.365279709,221.5,29,Dec62016,6,0.0
Hassan Whiteside,Ersan Ilyasova,Bobby Portis,Henry Ellenson,Devin Booker,Goran Dragic,Marcus Morris,Troy Williams,MIA,PHI,CHI,DET,PHO,MIA,DET,MEM,C,PF,PF,PF,SG,PG,SF,SF,454.25678566,217.75,75,Dec62016,6,0.0
Hassan Whiteside,Ersan Ilyasova,Bobby Portis,Henry Ellenson,Brandon Knight,Marc Gasol,Devin Booker,James Ennis,MIA,PHI,CHI,DET,PHO,MEM,PHO,MEM,C,PF,PF,PF,PG,C,SG,SG,407.651113318,217.5,78,Dec62016,6,0.0
Hassan Whiteside,Gorgui Dieng,Jimmy Butler,Devin Booker,James Ennis,Goran Dragic,Wade Baldwin IV,Bryn Forbes,MIA,MIN,CHI,PHO,MEM,MIA,MEM,SA,C,PF,SG,SG,SG,PG,PG,PG,517.898396497,214.5,20,Dec62016,6,0.0
George Hill,Gorgui Dieng,Trey Lyles,John Wall,Goran Dragic,Andrew Wiggins,Marcus Morris,Troy Williams,UTA,MIN,UTA,WAS,MIA,MIN,DET,MEM,PG,PF,PF,PG,PG,SF,SF,SF,452.09088537,213.75,48,Dec62016,6,0.0
Hassan Whiteside,Ersan Ilyasova,Bobby Portis,Henry Ellenson,Marc Gasol,Devin Booker,Sergio Rodriguez,Wade Baldwin IV,MIA,PHI,CHI,DET,MEM,PHO,PHI,MEM,C,PF,PF,PF,C,SG,PG,PG,440.969318808,212.75,7,Dec62016,6,0.0
Hassan Whiteside,Ersan Ilyasova,Devin Booker,Justin Holiday,James Ennis,Goran Dragic,Wade Baldwin IV,Bryn Forbes,MIA,PHI,PHO,NY,MEM,MIA,MEM,SA,C,PF,SG,SG,SG,PG,PG,PG,370.498934498,211.0,68,Dec62016,6,0.0
Hassan Whiteside,Karl-Anthony Towns,Ersan Ilyasova,James Ennis,Wade Baldwin IV,Dejounte Murray,Tyler Ulis,Gordon Hayward,MIA,MIN,PHI,MEM,MEM,SA,PHO,UTA,C,C,PF,SG,PG,PG,PG,SF,500.278016522,210.25,80,Dec62016,6,0.0
George Hill,C.J. Watson,Otto Porter,Dario Saric,Josh McRoberts,Marc Gasol,Goran Dragic,Gordon Hayward,UTA,ORL,WAS,PHI,MIA,MEM,MIA,UTA,PG,PG,SF,SF,PF,C,PG,SF,570.47,210.0,19,Dec62016,6,0.0
Karl-Anthony Towns,Bobby Portis,Henry Ellenson,Jordan Hill,George Hill,John Wall,Goran Dragic,Kawhi Leonard,MIN,CHI,DET,MIN,UTA,WAS,MIA,SA,C,PF,PF,PF,PG,PG,PG,SF,479.045930793,205.75,27,Dec62016,6,0.0
Jahlil Okafor,Marc Gasol,Devin Booker,Justin Holiday,James Ennis,John Wall,Tyler Johnson,Wade Baldwin IV,PHI,MEM,PHO,NY,MEM,WAS,MIA,MEM,PF,C,SG,SG,SG,PG,PG,PG,397.153489408,204.0,30,Dec62016,6,0.0
Hassan Whiteside,Karl-Anthony Towns,Ersan Ilyasova,Udonis Haslem,C.J. Watson,Andrew Wiggins,Marcus Morris,Troy Williams,MIA,MIN,PHI,MIA,ORL,MIN,DET,MEM,C,C,PF,PF,PG,SF,SF,SF,425.024122407,203.0,42,Dec62016,6,0.0
Hassan Whiteside,Bobby Portis,Henry Ellenson,Jordan Hill,Jimmy Butler,Devin Booker,James Ennis,John Wall,MIA,CHI,DET,MIN,CHI,PHO,MEM,WAS,C,PF,PF,PF,SG,SG,SG,PG,525.625292522,198.5,2,Dec62016,6,0.0
Hassan Whiteside,Ersan Ilyasova,Bobby Portis,Henry Ellenson,Devin Booker,Goran Dragic,Wade Baldwin IV,Bryn Forbes,MIA,PHI,CHI,DET,PHO,MIA,MEM,SA,C,PF,PF,PF,SG,PG,PG,PG,518.625804923,197.5,40,Dec62016,6,0.0
Hassan Whiteside,George Hill,Brandon Knight,C.J. Watson,Otto Porter,Dario Saric,Josh McRoberts,Gordon Hayward,MIA,UTA,PHO,ORL,WAS,PHI,MIA,UTA,C,PG,PG,PG,SF,SF,PF,SF,567.4,193.25,71,Dec62016,6,0.0
Zach Randolph,Marc Gasol,Justin Holiday,Goran Dragic,Wade Baldwin IV,Bryn Forbes,Marcus Morris,Troy Williams,MEM,MEM,NY,MIA,MEM,SA,DET,MEM,PF,C,SG,PG,PG,PG,SF,SF,437.022062483,192.75,9,Dec62016,6,0.0
Hassan Whiteside,Ersan Ilyasova,Andre Drummond,Devin Booker,James Ennis,Wade Baldwin IV,Dejounte Murray,Tyler Ulis,MIA,PHI,DET,PHO,MEM,MEM,SA,PHO,C,PF,C,SG,SG,PG,PG,PG,406.046822128,186.5,24,Dec62016,6,0.0
Wayne Ellington,Gorgui Dieng,Marc Gasol,Wade Baldwin IV,Dejounte Murray,Tyler Ulis,Gordon Hayward,Troy Williams,MIA,MIN,MEM,MEM,SA,PHO,UTA,MEM,SG,PF,C,PG,PG,PG,SF,SF,499.952044604,185.5,81,Dec62016,6,0.0
Ersan Ilyasova,Bobby Portis,Henry Ellenson,Marc Gasol,James Ennis,Goran Dragic,Sergio Rodriguez,Wade Baldwin IV,PHI,CHI,DET,MEM,MEM,MIA,PHI,MEM,PF,PF,PF,C,SG,PG,PG,PG,510.888024179,183.75,98,Dec62016,6,0.0
Hassan Whiteside,Ersan Ilyasova,Jimmy Butler,Devin Booker,James Ennis,Dejounte Murray,Raul Neto,Tyler Ulis,MIA,PHI,CHI,PHO,MEM,SA,UTA,PHO,C,PF,SG,SG,SG,PG,PG,PG,482.043247039,181.75,43,Dec62016,6,0.0
Karl-Anthony Towns,Wayne Ellington,George Hill,C.J. Watson,Otto Porter,Dario Saric,Josh McRoberts,Goran Dragic,MIN,MIA,UTA,ORL,WAS,PHI,MIA,MIA,C,SG,PG,PG,SF,SF,PF,PG,528.500113938,176.75,93,Dec62016,6,0.0
Hassan Whiteside,Bobby Portis,Henry Ellenson,Jordan Hill,Marc Gasol,Devin Booker,James Ennis,Goran Dragic,MIA,CHI,DET,MIN,MEM,PHO,MEM,MIA,C,PF,PF,PF,C,SG,SG,PG,464.956655853,176.0,37,Dec62016,6,0.0
Hassan Whiteside,George Hill,Brandon Knight,C.J. Watson,Otto Porter,Nikola Mirotic,Aaron Gordon,Andre Drummond,MIA,UTA,PHO,ORL,WAS,CHI,ORL,DET,C,PG,PG,PG,SF,SF,SF,C,512.964933422,175.75,39,Dec62016,6,0.0
Hassan Whiteside,George Hill,Brandon Knight,C.J. Watson,Otto Porter,Nikola Mirotic,Aaron Gordon,Andre Drummond,MIA,UTA,PHO,ORL,WAS,CHI,ORL,DET,C,PG,PG,PG,SF,SF,SF,C,501.667848628,175.75,89,Dec62016,6,0.0
Hassan Whiteside,Karl-Anthony Towns,Ersan Ilyasova,Devin Booker,James Ennis,Dejounte Murray,Raul Neto,Tyler Ulis,MIA,MIN,PHI,PHO,MEM,SA,UTA,PHO,C,C,PF,SG,SG,PG,PG,PG,425.953301795,175.25,13,Dec62016,6,0.0
George Hill,Brandon Knight,C.J. Watson,Otto Porter,Dario Saric,Josh McRoberts,Andre Drummond,Kawhi Leonard,UTA,PHO,ORL,WAS,PHI,MIA,DET,SA,PG,PG,PG,SF,SF,PF,C,SF,530.5,174.75,45,Dec62016,6,0.0
Hassan Whiteside,Kyle O'Quinn,Devin Booker,James Ennis,Wade Baldwin IV,Dejounte Murray,Tyler Ulis,Gordon Hayward,MIA,NY,PHO,MEM,MEM,SA,PHO,UTA,C,PF,SG,SG,PG,PG,PG,SF,490.733769571,168.25,62,Dec62016,6,0.0
Ersan Ilyasova,Andre Drummond,Jimmy Butler,Devin Booker,James Ennis,Dejounte Murray,Raul Neto,Tyler Ulis,PHI,DET,CHI,PHO,MEM,SA,UTA,PHO,PF,C,SG,SG,SG,PG,PG,PG,428.383659312,167.25,41,Dec62016,6,0.0
Hassan Whiteside,Ersan Ilyasova,Justin Holiday,Dejounte Murray,Raul Neto,Tyler Ulis,Marcus Morris,Troy Williams,MIA,PHI,NY,SA,UTA,PHO,DET,MEM,C,PF,SG,PG,PG,PG,SF,SF,454.633760579,157.75,4,Dec62016,6,0.0
Hassan Whiteside,Gorgui Dieng,Devin Booker,Wade Baldwin IV,Dejounte Murray,Tyler Ulis,Marcus Morris,Troy Williams,MIA,MIN,PHO,MEM,SA,PHO,DET,MEM,C,PF,SG,PG,PG,PG,SF,SF,490.914203624,154.5,56,Dec62016,6,0.0
Karl-Anthony Towns,George Hill,Brandon Knight,C.J. Watson,Otto Porter,Dario Saric,Josh McRoberts,Troy Williams,MIN,UTA,PHO,ORL,WAS,PHI,MIA,MEM,C,PG,PG,PG,SF,SF,PF,SF,535.6,153.75,35,Dec62016,6,0.0
Gorgui Dieng,Marc Gasol,Devin Booker,James Ennis,Dejounte Murray,Raul Neto,Tyler Ulis,Gordon Hayward,MIN,MEM,PHO,MEM,SA,UTA,PHO,UTA,PF,C,SG,SG,PG,PG,PG,SF,449.285970099,153.0,5,Dec62016,6,0.0
Karl-Anthony Towns,Wayne Ellington,George Hill,C.J. Watson,Otto Porter,Dario Saric,Josh McRoberts,Wade Baldwin IV,MIN,MIA,UTA,ORL,WAS,PHI,MIA,MEM,C,SG,PG,PG,SF,SF,PF,PG,494.59601179,142.5,65,Dec62016,6,0.0
Wayne Ellington,George Hill,C.J. Watson,Otto Porter,Dario Saric,Josh McRoberts,Andre Drummond,Wade Baldwin IV,MIA,UTA,ORL,WAS,PHI,MIA,DET,MEM,SG,PG,PG,SF,SF,PF,C,PG,543.17,140.0,28,Dec62016,6,0.0
Bobby Portis,Henry Ellenson,Jordan Hill,Wayne Ellington,Marc Gasol,Wade Baldwin IV,Bryn Forbes,Gordon Hayward,CHI,DET,MIN,MIA,MEM,MEM,SA,UTA,PF,PF,PF,SG,C,PG,PG,SF,427.442114482,136.5,88,Dec62016,6,0.0
Hassan Whiteside,Ersan Ilyasova,Bobby Portis,Henry Ellenson,Devin Booker,Dejounte Murray,Raul Neto,Tyler Ulis,MIA,PHI,CHI,DET,PHO,SA,UTA,PHO,C,PF,PF,PF,SG,PG,PG,PG,474.08290119,135.75,83,Dec62016,6,0.0
Karl-Anthony Towns,Bobby Portis,Henry Ellenson,Jordan Hill,Devin Booker,Justin Holiday,James Ennis,Goran Dragic,MIN,CHI,DET,MIN,PHO,NY,MEM,MIA,C,PF,PF,PF,SG,SG,SG,PG,464.689511529,126.5,91,Dec62016,6,0.0
Hassan Whiteside,LaMarcus Aldridge,Josh Richardson,Justin Holiday,Dejounte Murray,Raul Neto,Tyler Ulis,Gordon Hayward,MIA,SA,MIA,NY,SA,UTA,PHO,UTA,C,PF,SG,SG,PG,PG,PG,SF,346.074775512,124.75,64,Dec62016,6,0.0
Karl-Anthony Towns,Ersan Ilyasova,Bobby Portis,Henry Ellenson,Devin Booker,Dejounte Murray,Raul Neto,Tyler Ulis,MIN,PHI,CHI,DET,PHO,SA,UTA,PHO,C,PF,PF,PF,SG,PG,PG,PG,448.476611118,123.75,76,Dec62016,6,0.0
Ersan Ilyasova,Bobby Portis,Henry Ellenson,Andre Drummond,Devin Booker,Dejounte Murray,Raul Neto,Tyler Ulis,PHI,CHI,DET,DET,PHO,SA,UTA,PHO,PF,PF,PF,C,SG,PG,PG,PG,495.196053299,121.25,6,Dec62016,6,0.0
Bobby Portis,Henry Ellenson,Jordan Hill,Marc Gasol,Devin Booker,Justin Holiday,James Ennis,Wade Baldwin IV,CHI,DET,MIN,MEM,PHO,NY,MEM,MEM,PF,PF,PF,C,SG,SG,SG,PG,444.431333918,103.75,67,Dec62016,6,0.0
Hassan Whiteside,LaMarcus Aldridge,Devin Booker,Justin Holiday,James Ennis,Dejounte Murray,Raul Neto,Tyler Ulis,MIA,SA,PHO,NY,MEM,SA,UTA,PHO,C,PF,SG,SG,SG,PG,PG,PG,445.457722779,103.5,36,Dec62016,6,0.0
Karl-Anthony Towns,Bobby Portis,Henry Ellenson,Jordan Hill,Devin Booker,Justin Holiday,James Ennis,Wade Baldwin IV,MIN,CHI,DET,MIN,PHO,NY,MEM,MEM,C,PF,PF,PF,SG,SG,SG,PG,384.941631348,92.25,46,Dec62016,6,0.0
DeMarcus Cousins,Sasha Vujacic,Nicolas Batum,Devin Booker,LeBron James,Kyrie Irving,Austin Rivers,Terry Rozier,SAC,NY,CHA,PHO,CLE,CLE,LAC,BOS,PF,SG,SG,SG,SF,PG,PG,PG,479.599626542,268.0,30,Dec72016,10,0.0
DeAndre Jordan,Sean Kilpatrick,Marcus Smart,Tobias Harris,Giannis Antetokounmpo,Goran Dragic,Tim Hardaway Jr.,Al Horford,LAC,BKN,BOS,DET,MIL,MIA,ATL,BOS,C,SG,SG,SF,PG,PG,PG,C,303.38,257.0,1,Dec72016,10,0.0
Garrett Temple,Ian Clark,DeMarcus Cousins,Glenn Robinson III,Sasha Vujacic,Kevin Durant,Tobias Harris,Giannis Antetokounmpo,SAC,GS,SAC,IND,NY,GS,DET,MIL,PG,PG,PF,SF,SG,SF,SF,PG,497.403885113,238.75,78,Dec72016,10,0.0
Malcolm Brogdon,Guillermo Hernangomez,LeBron James,Luke Babbitt,Lance Thomas,Giannis Antetokounmpo,Stephen Curry,Hassan Whiteside,MIL,NY,CLE,MIA,NY,MIL,GS,MIA,PG,C,SF,SF,SF,PG,PG,C,490.939528667,232.0,70,Dec72016,10,0.0
Garrett Temple,Ian Clark,DeMarcus Cousins,Kevin Love,Pat Connaughton,Alonzo Gee,LeBron James,Damian Lillard,SAC,GS,SAC,CLE,POR,DEN,CLE,POR,PG,PG,PF,PF,SF,SF,SF,PG,498.259216374,229.75,58,Dec72016,10,0.0
Serge Ibaka,Mike Muscala,Sasha Vujacic,Thabo Sefolosha,Raymond Felton,Giannis Antetokounmpo,Damian Lillard,Stephen Curry,ORL,ATL,NY,ATL,LAC,MIL,POR,GS,PF,PF,SG,SG,SG,PG,PG,PG,473.429329166,225.75,20,Dec72016,10,0.0
Timofey Mozgov,Guillermo Hernangomez,Garrett Temple,Ian Clark,Blake Griffin,LeBron James,Kevin Durant,Chris Paul,LAL,NY,SAC,GS,LAC,CLE,GS,LAC,C,C,PG,PG,PF,SF,SF,PG,447.843479118,218.25,62,Dec72016,10,0.0
Alex Len,Garrett Temple,Ian Clark,Kristaps Porzingis,Paul George,Tobias Harris,Stephen Curry,Hassan Whiteside,PHO,SAC,GS,NY,IND,DET,GS,MIA,C,PG,PG,PF,SF,SF,PG,C,473.082829626,218.25,99,Dec72016,10,0.0
Garrett Temple,Tarik Black,Ian Clark,DeMarcus Cousins,Derrick Jones Jr.,LeBron James,Kevin Durant,Goran Dragic,SAC,LAL,GS,SAC,PHO,CLE,GS,MIA,PG,C,PG,PF,SF,SF,SF,PG,507.283349676,218.0,15,Dec72016,10,0.0
Garrett Temple,Tarik Black,Ian Clark,DeMarcus Cousins,LeBron James,Patrick McCaw,Kevin Durant,Goran Dragic,SAC,LAL,GS,SAC,CLE,GS,GS,MIA,PG,C,PG,PF,SF,SG,SF,PG,512.63709402,218.0,82,Dec72016,10,0.0
Alex Len,Garrett Temple,Ian Clark,Blake Griffin,LeBron James,Kevin Durant,Tim Hardaway Jr.,Al Horford,PHO,SAC,GS,LAC,CLE,GS,ATL,BOS,C,PG,PG,PF,SF,SF,PG,C,494.407900161,210.25,57,Dec72016,10,0.0
Garrett Temple,Ian Clark,DeMarcus Cousins,Blake Griffin,Sasha Vujacic,Lance Thomas,Damian Lillard,Hassan Whiteside,SAC,GS,SAC,LAC,NY,NY,POR,MIA,PG,PG,PF,PF,SG,SF,PG,C,516.384581883,210.0,97,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Ian Clark,DeMarcus Cousins,Kevin Love,Danilo Gallinari,Glenn Robinson III,LeBron James,ORL,SAC,GS,SAC,CLE,DEN,IND,CLE,PG,PG,PG,PF,PF,SF,SF,SF,570.75478749,209.25,16,Dec72016,10,0.0
Garrett Temple,Ian Clark,Anderson Varejao,JaVale McGee,Blake Griffin,LeBron James,Kevin Durant,Damian Lillard,SAC,GS,GS,GS,LAC,CLE,GS,POR,PG,PG,C,C,PF,SF,SF,PG,436.235388388,208.75,89,Dec72016,10,0.0
Garrett Temple,Ian Clark,Anderson Varejao,JaVale McGee,Blake Griffin,LeBron James,Kevin Durant,Damian Lillard,SAC,GS,GS,GS,LAC,CLE,GS,POR,PG,PG,C,C,PF,SF,SF,PG,515.566872695,208.75,87,Dec72016,10,0.0
Malcolm Brogdon,DeMarcus Cousins,Kristaps Porzingis,Kevin Love,Glenn Robinson III,Pat Connaughton,Alonzo Gee,Giannis Antetokounmpo,MIL,SAC,NY,CLE,IND,POR,DEN,MIL,PG,PF,PF,PF,SF,SF,SF,PG,547.34,207.5,40,Dec72016,10,0.0
Garrett Temple,Ian Clark,DeMarcus Cousins,Pat Connaughton,Alonzo Gee,Sasha Vujacic,Kevin Durant,Giannis Antetokounmpo,SAC,GS,SAC,POR,DEN,NY,GS,MIL,PG,PG,PF,SF,SF,SG,SF,PG,483.705412707,205.5,22,Dec72016,10,0.0
Malcolm Brogdon,DeMarcus Cousins,Kevin Love,Michael Kidd-Gilchrist,Glenn Robinson III,Rondae Hollis-Jefferson,Eric Bledsoe,Goran Dragic,MIL,SAC,CLE,CHA,IND,BKN,PHO,MIA,PG,PF,PF,SF,SF,SF,PG,PG,525.664330127,205.5,31,Dec72016,10,0.0
Randy Foye,DeMarcus Cousins,Amir Johnson,Glenn Robinson III,LeBron James,Raymond Felton,Giannis Antetokounmpo,Tim Hardaway Jr.,BKN,SAC,BOS,IND,CLE,LAC,MIL,ATL,PG,PF,PF,SF,SF,SG,PG,PG,596.671907283,205.25,4,Dec72016,10,0.0
Randy Foye,DeMarcus Cousins,Pat Connaughton,Alonzo Gee,Sasha Vujacic,Kevin Durant,Giannis Antetokounmpo,Kemba Walker,BKN,SAC,POR,DEN,NY,GS,MIL,CHA,PG,PF,SF,SF,SG,SF,PG,PG,396.196039491,205.25,60,Dec72016,10,0.0
Garrett Temple,Ian Clark,DeMarcus Cousins,Kevin Love,Pat Connaughton,Alonzo Gee,Kevin Durant,Goran Dragic,SAC,GS,SAC,CLE,POR,DEN,GS,MIA,PG,PG,PF,PF,SF,SF,SF,PG,468.803680118,204.0,28,Dec72016,10,0.0
Sasha Vujacic,Michael Beasley,Luke Babbitt,Lance Thomas,Giannis Antetokounmpo,Chris Paul,Damian Lillard,Hassan Whiteside,NY,MIL,MIA,NY,MIL,LAC,POR,MIA,SG,SF,SF,SF,PG,PG,PG,C,453.586320419,203.25,21,Dec72016,10,0.0
Garrett Temple,Ian Clark,Anderson Varejao,JaVale McGee,Blake Griffin,Kristaps Porzingis,LeBron James,Giannis Antetokounmpo,SAC,GS,GS,GS,LAC,NY,CLE,MIL,PG,PG,C,C,PF,PF,SF,PG,438.30969572,202.25,12,Dec72016,10,0.0
Garrett Temple,Ian Clark,DeMarcus Cousins,Patrick McCaw,Kevin Durant,Lance Thomas,Goran Dragic,Hassan Whiteside,SAC,GS,SAC,GS,GS,NY,MIA,MIA,PG,PG,PF,SG,SF,SF,PG,C,543.448687433,201.0,85,Dec72016,10,0.0
Randy Foye,DeMarcus Cousins,Kristaps Porzingis,Stanley Johnson,Mario Hezonja,Lance Thomas,Giannis Antetokounmpo,Damian Lillard,BKN,SAC,NY,DET,ORL,NY,MIL,POR,PG,PF,PF,SG,SG,SF,PG,PG,487.693735741,200.5,54,Dec72016,10,0.0
Kevin Love,Danilo Gallinari,Michael Kidd-Gilchrist,Glenn Robinson III,Giannis Antetokounmpo,Matthew Dellavedova,Jamal Murray,Hassan Whiteside,CLE,DEN,CHA,IND,MIL,MIL,DEN,MIA,PF,SF,SF,SF,PG,PG,PG,C,512.51818714,199.75,19,Dec72016,10,0.0
Alex Len,Guillermo Hernangomez,Garrett Temple,Ian Clark,Blake Griffin,Kristaps Porzingis,LeBron James,Goran Dragic,PHO,NY,SAC,GS,LAC,NY,CLE,MIA,C,C,PG,PG,PF,PF,SF,PG,512.497467649,199.25,73,Dec72016,10,0.0
Garrett Temple,Ian Clark,Blake Griffin,Mike Muscala,Thabo Sefolosha,Kevin Durant,Goran Dragic,Hassan Whiteside,SAC,GS,LAC,ATL,ATL,GS,MIA,MIA,PG,PG,PF,PF,SG,SF,PG,C,506.440954569,198.75,94,Dec72016,10,0.0
Garrett Temple,Ian Clark,Kevin Love,Derrick Jones Jr.,Sasha Vujacic,LeBron James,Kevin Durant,Eric Bledsoe,SAC,GS,CLE,PHO,NY,CLE,GS,PHO,PG,PG,PF,SF,SG,SF,SF,PG,439.363091185,197.25,5,Dec72016,10,0.0
Randy Foye,DeMarcus Cousins,Derrick Jones Jr.,LeBron James,Lance Thomas,Eric Bledsoe,Terry Rozier,Hassan Whiteside,BKN,SAC,PHO,CLE,NY,PHO,BOS,MIA,PG,PF,SF,SF,SF,PG,PG,C,529.134151535,197.0,96,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Ian Clark,DeMarcus Cousins,Kristaps Porzingis,Derrick Jones Jr.,LeBron James,Hassan Whiteside,ORL,SAC,GS,SAC,NY,PHO,CLE,MIA,PG,PG,PG,PF,PF,SF,SF,C,425.790822021,196.75,90,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Ian Clark,Kevin Love,Glenn Robinson III,LeBron James,Kevin Durant,Hassan Whiteside,ORL,SAC,GS,CLE,IND,CLE,GS,MIA,PG,PG,PG,PF,SF,SF,SF,C,495.310831003,196.5,10,Dec72016,10,0.0
Garrett Temple,Ian Clark,DeMarcus Cousins,Blake Griffin,Danilo Gallinari,Glenn Robinson III,Kevin Durant,Tim Hardaway Jr.,SAC,GS,SAC,LAC,DEN,IND,GS,ATL,PG,PG,PF,PF,SF,SF,SF,PG,517.128683904,195.5,64,Dec72016,10,0.0
Garrett Temple,Ian Clark,Blake Griffin,Kevin Love,Luc Richard Mbah a Moute,LeBron James,Raymond Felton,Stephen Curry,SAC,GS,LAC,CLE,LAC,CLE,LAC,GS,PG,PG,PF,PF,SF,SF,SG,PG,480.226975607,194.5,75,Dec72016,10,0.0
Garrett Temple,Ian Clark,DeMarcus Cousins,Thon Maker,Patrick McCaw,Kevin Durant,Goran Dragic,Hassan Whiteside,SAC,GS,SAC,MIL,GS,GS,MIA,MIA,PG,PG,PF,PF,SG,SF,PG,C,454.83103734,193.0,9,Dec72016,10,0.0
Tarik Black,DeMarcus Cousins,Mike Miller,DeAndre Liggins,Luke Babbitt,Lance Thomas,Giannis Antetokounmpo,Damian Lillard,LAL,SAC,DEN,CLE,MIA,NY,MIL,POR,C,PF,SG,SG,SF,SF,PG,PG,448.813000459,192.75,86,Dec72016,10,0.0
Garrett Temple,Tarik Black,Ian Clark,Blake Griffin,LeBron James,Lance Thomas,Damian Lillard,Hassan Whiteside,SAC,LAL,GS,LAC,CLE,NY,POR,MIA,PG,C,PG,PF,SF,SF,PG,C,494.514169414,192.0,91,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Ian Clark,Kevin Love,Derrick Jones Jr.,LeBron James,Kevin Durant,Hassan Whiteside,ORL,SAC,GS,CLE,PHO,CLE,GS,MIA,PG,PG,PG,PF,SF,SF,SF,C,445.426015483,190.0,77,Dec72016,10,0.0
Garrett Temple,Tarik Black,Ian Clark,LeBron James,Kevin Durant,Lance Thomas,Goran Dragic,Hassan Whiteside,SAC,LAL,GS,CLE,GS,NY,MIA,MIA,PG,C,PG,SF,SF,SF,PG,C,494.138879422,189.5,25,Dec72016,10,0.0
Kristaps Porzingis,Sasha Vujacic,LeBron James,Stanley Johnson,Mario Hezonja,Giannis Antetokounmpo,Terry Rozier,Hassan Whiteside,NY,NY,CLE,DET,ORL,MIL,BOS,MIA,PF,SG,SF,SG,SG,PG,PG,C,467.462918053,189.0,81,Dec72016,10,0.0
Randy Foye,Alex Len,Kevin Durant,Harrison Barnes,Tobias Harris,Eric Bledsoe,Isaiah Whitehead,Al Horford,BKN,PHO,GS,DAL,DET,PHO,BKN,BOS,PG,C,SF,SF,SF,PG,PG,C,505.352820573,188.5,17,Dec72016,10,0.0
Randy Foye,Sasha Vujacic,Tobias Harris,Larry Nance Jr.,Lance Thomas,Giannis Antetokounmpo,Damian Lillard,Hassan Whiteside,BKN,NY,DET,LAL,NY,MIL,POR,MIA,PG,SG,SF,SF,SF,PG,PG,C,467.478343278,188.25,98,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Ian Clark,DeMarcus Cousins,Kristaps Porzingis,Derrick Jones Jr.,Kevin Durant,Hassan Whiteside,ORL,SAC,GS,SAC,NY,PHO,GS,MIA,PG,PG,PG,PF,PF,SF,SF,C,526.794950078,187.75,79,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Ian Clark,DeMarcus Cousins,Kristaps Porzingis,Derrick Jones Jr.,Kevin Durant,Hassan Whiteside,ORL,SAC,GS,SAC,NY,PHO,GS,MIA,PG,PG,PG,PF,PF,SF,SF,C,479.610057324,187.75,76,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Ian Clark,DeMarcus Cousins,Kristaps Porzingis,Derrick Jones Jr.,Kevin Durant,Hassan Whiteside,ORL,SAC,GS,SAC,NY,PHO,GS,MIA,PG,PG,PG,PF,PF,SF,SF,C,480.523698112,187.75,66,Dec72016,10,0.0
Garrett Temple,Ian Clark,DeMarcus Cousins,Thon Maker,Glenn Robinson III,LeBron James,Tim Hardaway Jr.,Hassan Whiteside,SAC,GS,SAC,MIL,IND,CLE,ATL,MIA,PG,PG,PF,PF,SF,SF,PG,C,572.591360365,187.5,14,Dec72016,10,0.0
Garrett Temple,Ian Clark,DeMarcus Cousins,Blake Griffin,Derrick Jones Jr.,Lance Thomas,Goran Dragic,Hassan Whiteside,SAC,GS,SAC,LAC,PHO,NY,MIA,MIA,PG,PG,PF,PF,SF,SF,PG,C,513.825383458,186.75,67,Dec72016,10,0.0
Randy Foye,DeMarcus Cousins,Kevin Love,Steve Novak,Pat Connaughton,Alonzo Gee,Giannis Antetokounmpo,Chris Paul,BKN,SAC,CLE,MIL,POR,DEN,MIL,LAC,PG,PF,PF,SF,SF,SF,PG,PG,480.95815167,186.5,41,Dec72016,10,0.0
