Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date,Date
Draymond Green,Joe Ingles,Zach LaVine,Tony Allen,Ersan Ilyasova,Marc Gasol,Rudy Gobert,Kawhi Leonard,GS,UTA,MIN,MEM,PHI,MEM,UTA,SA,PF/C,SF,SG,SG,PF,C,C,SF,7300,3400,6100,4300,5700,7700,6700,7900,253.58,348.75,50,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Bradley Beal,Zach LaVine,Kyle Lowry,Ersan Ilyasova,Rajon Rondo,Rudy Gobert,GS,UTA,WAS,MIN,TOR,PHI,CHI,UTA,PF/C,SF,SG,SG,PG,PF,PG,C,7300,3400,6700,6100,8200,5700,5700,6700,264.59,348.75,49,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Tony Allen,Rajon Rondo,Marc Gasol,Rudy Gobert,Kawhi Leonard,GS,UTA,MIN,MEM,CHI,MEM,UTA,SA,PF/C,SF,SG,SG,PG,C,C,SF,7300,3400,6100,4300,5700,7700,6700,7900,254.16,348.75,51,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Dwyane Wade,Kyle Lowry,Ersan Ilyasova,Rajon Rondo,Marc Gasol,Jonas Valanciunas,GS,UTA,CHI,TOR,PHI,CHI,MEM,TOR,PF/C,SF,SG,PG,PF,PG,C,C,7300,3400,6000,8200,5700,5700,7700,4900,261.54,348.75,47,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Dwyane Wade,Kyle Lowry,Rajon Rondo,Marc Gasol,Jonas Valanciunas,GS,UTA,MIN,CHI,TOR,CHI,MEM,TOR,PF/C,SF,SG,SG,PG,PG,C,C,7300,3400,6100,6000,8200,5700,7700,4900,258.8,348.75,45,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Dwyane Wade,Kyle Lowry,Ersan Ilyasova,Marc Gasol,Jonas Valanciunas,GS,UTA,MIN,CHI,TOR,PHI,MEM,TOR,PF/C,SF,SG,SG,PG,PF,C,C,7300,3400,6100,6000,8200,5700,7700,4900,258.22,348.75,46,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Dwyane Wade,Kyle Lowry,Rajon Rondo,Shelvin Mack,Marc Gasol,Rudy Gobert,GS,UTA,CHI,TOR,CHI,UTA,MEM,UTA,PF/C,SF,SG,PG,PG,PG,C,C,7300,3400,6000,8200,5700,4100,7700,6700,271.0,348.5,52,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Dwyane Wade,Kyle Lowry,Ersan Ilyasova,Shelvin Mack,Marc Gasol,Rudy Gobert,GS,UTA,CHI,TOR,PHI,UTA,MEM,UTA,PF/C,SF,SG,PG,PF,PG,C,C,7300,3400,6000,8200,5700,4100,7700,6700,270.42,348.5,53,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Dwyane Wade,Kyle Lowry,Shelvin Mack,Marc Gasol,Rudy Gobert,GS,UTA,MIN,CHI,TOR,UTA,MEM,UTA,PF/C,SF,SG,SG,PG,PG,C,C,7300,3400,6100,6000,8200,4100,7700,6700,267.68,348.5,54,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Bradley Beal,Evan Turner,Kyle Lowry,Rajon Rondo,Marc Gasol,Rudy Gobert,GS,UTA,WAS,POR,TOR,CHI,MEM,UTA,PF/C,SF,SG,SG/SF,PG,PG,C,C,7300,3400,6700,4200,8200,5700,7700,6700,267.59,348.5,55,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Zach LaVine,Ersan Ilyasova,Rajon Rondo,Marc Gasol,Jonas Valanciunas,GS,UTA,TOR,MIN,PHI,CHI,MEM,TOR,PF/C,SF,SG,SG,PF,PG,C,C,7300,3400,8100,6100,5700,5700,7700,4900,251.08,348.5,56,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Langston Galloway,Ersan Ilyasova,Kevin Durant,Marc Gasol,Rudy Gobert,GS,UTA,MIN,NO,PHI,GS,MEM,UTA,PF/C,SF,SG,PG/SG,PF,SF/PF,C,C,7300,3400,6100,3800,5700,9300,7700,6700,264.15,348.5,57,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Kyle Lowry,JaMychal Green,Ersan Ilyasova,Rajon Rondo,Marc Gasol,GS,UTA,MIN,TOR,MEM,PHI,CHI,MEM,PF/C,SF,SG,PG,PF,PF,PG,C,7300,3400,6100,8200,5900,5700,5700,7700,263.02,348.5,58,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Langston Galloway,Rajon Rondo,Kevin Durant,Marc Gasol,Rudy Gobert,GS,UTA,MIN,NO,CHI,GS,MEM,UTA,PF/C,SF,SG,PG/SG,PG,SF/PF,C,C,7300,3400,6100,3800,5700,9300,7700,6700,264.73,348.5,59,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Ersan Ilyasova,Sergio Rodriguez,Marc Gasol,Rudy Gobert,Kawhi Leonard,GS,UTA,MIN,PHI,PHI,MEM,UTA,SA,PF/C,SF,SG,PF,PG,C,C,SF,7300,3400,6100,5700,5100,7700,6700,7900,260.78,348.25,67,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Rajon Rondo,Sergio Rodriguez,Marc Gasol,Rudy Gobert,Kawhi Leonard,GS,UTA,MIN,CHI,PHI,MEM,UTA,SA,PF/C,SF,SG,PG,PG,C,C,SF,7300,3400,6100,5700,5100,7700,6700,7900,261.36,348.25,66,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Zach LaVine,Ersan Ilyasova,Shelvin Mack,Marc Gasol,Rudy Gobert,GS,UTA,TOR,MIN,PHI,UTA,MEM,UTA,PF/C,SF,SG,SG,PF,PG,C,C,7300,3400,8100,6100,5700,4100,7700,6700,259.96,348.25,65,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Zach LaVine,Rajon Rondo,Shelvin Mack,Marc Gasol,Rudy Gobert,GS,UTA,TOR,MIN,CHI,UTA,MEM,UTA,PF/C,SF,SG,SG,PG,PG,C,C,7300,3400,8100,6100,5700,4100,7700,6700,260.54,348.25,64,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Ersan Ilyasova,Rajon Rondo,Shelvin Mack,Marc Gasol,Rudy Gobert,GS,UTA,TOR,PHI,CHI,UTA,MEM,UTA,PF/C,SF,SG,PF,PG,PG,C,C,7300,3400,8100,5700,5700,4100,7700,6700,263.28,348.25,63,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Tony Allen,Kyle Lowry,Ersan Ilyasova,Shelvin Mack,Kevin Durant,Marc Gasol,GS,UTA,MEM,TOR,PHI,UTA,GS,MEM,PF/C,SF,SG,PG,PF,PG,SF/PF,C,7300,3400,4300,8200,5700,4100,9300,7700,262.83,348.25,61,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Tony Allen,Kyle Lowry,Rajon Rondo,Shelvin Mack,Kevin Durant,Marc Gasol,GS,UTA,MEM,TOR,CHI,UTA,GS,MEM,PF/C,SF,SG,PG,PG,PG,SF/PF,C,7300,3400,4300,8200,5700,4100,9300,7700,263.41,348.25,60,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Zach LaVine,Dwyane Wade,Ersan Ilyasova,Rajon Rondo,Marc Gasol,GS,UTA,TOR,MIN,CHI,PHI,CHI,MEM,PF/C,SF,SG,SG,SG,PF,PG,C,7300,3400,8100,6100,6000,5700,5700,7700,269.69,348.25,62,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Evan Turner,Kyle Lowry,Ersan Ilyasova,Rajon Rondo,Marc Gasol,GS,UTA,MIN,POR,TOR,PHI,CHI,MEM,PF/C,SF,SG,SG/SF,PG,PF,PG,C,7300,3400,6100,4200,8200,5700,5700,7700,257.47,348.0,68,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Kyle Lowry,Langston Galloway,Ersan Ilyasova,Rajon Rondo,Marc Gasol,Kawhi Leonard,GS,UTA,TOR,NO,PHI,CHI,MEM,SA,PF/C,SF,PG,PG/SG,PF,PG,C,SF,7300,3400,8200,3800,5700,5700,7700,7900,266.45,348.0,69,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Tony Allen,Kyle Lowry,Rajon Rondo,Marc Gasol,Jonas Valanciunas,Kawhi Leonard,GS,UTA,MEM,TOR,CHI,MEM,TOR,SA,PF/C,SF,SG,PG,PG,C,C,SF,7300,3400,4300,8200,5700,7700,4900,7900,250.97,348.0,70,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Tony Allen,Kyle Lowry,Ersan Ilyasova,Marc Gasol,Jonas Valanciunas,Kawhi Leonard,GS,UTA,MEM,TOR,PHI,MEM,TOR,SA,PF/C,SF,SG,PG,PF,C,C,SF,7300,3400,4300,8200,5700,7700,4900,7900,250.39,348.0,71,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Tony Allen,Kyle Lowry,Marc Gasol,Jonas Valanciunas,Kawhi Leonard,GS,UTA,MIN,MEM,TOR,MEM,TOR,SA,PF/C,SF,SG,SG,PG,C,C,SF,7300,3400,6100,4300,8200,7700,4900,7900,247.65,348.0,72,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Bradley Beal,Zach LaVine,Tony Allen,Kyle Lowry,Ersan Ilyasova,Marc Gasol,GS,UTA,WAS,MIN,MEM,TOR,PHI,MEM,PF/C,SF,SG,SG,SG,PG,PF,C,7300,3400,6700,6100,4300,8200,5700,7700,256.85,347.75,76,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Bradley Beal,Zach LaVine,Tony Allen,Kyle Lowry,Rajon Rondo,Marc Gasol,GS,UTA,WAS,MIN,MEM,TOR,CHI,MEM,PF/C,SF,SG,SG,SG,PG,PG,C,7300,3400,6700,6100,4300,8200,5700,7700,257.43,347.75,78,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Tony Allen,Kyle Lowry,Shelvin Mack,Marc Gasol,Rudy Gobert,Kawhi Leonard,GS,UTA,MEM,TOR,UTA,MEM,UTA,SA,PF/C,SF,SG,PG,PG,C,C,SF,7300,3400,4300,8200,4100,7700,6700,7900,259.85,347.75,77,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Bradley Beal,Tony Allen,Kyle Lowry,Ersan Ilyasova,Rajon Rondo,Marc Gasol,GS,UTA,WAS,MEM,TOR,PHI,CHI,MEM,PF/C,SF,SG,SG,PG,PF,PG,C,7300,3400,6700,4300,8200,5700,5700,7700,260.17,347.75,75,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Ersan Ilyasova,Rajon Rondo,Shelvin Mack,Kevin Durant,Marc Gasol,GS,UTA,MIN,PHI,CHI,UTA,GS,MEM,PF/C,SF,SG,PF,PG,PG,SF/PF,C,7300,3400,6100,5700,5700,4100,9300,7700,259.59,347.75,74,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Tony Allen,Kyle Lowry,Ersan Ilyasova,Rajon Rondo,Marc Gasol,Joel Embiid,GS,UTA,MEM,TOR,PHI,CHI,MEM,PHI,PF/C,SF,SG,PG,PF,PG,C,C,7300,3400,4300,8200,5700,5700,7700,7500,266.63,347.75,73,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Kyle Lowry,Ersan Ilyasova,Shelvin Mack,Marc Gasol,Jonas Valanciunas,GS,UTA,TOR,TOR,PHI,UTA,MEM,TOR,PF/C,SF,SG,PG,PF,PG,C,C,7300,3400,8100,8200,5700,4100,7700,4900,256.77,347.5,84,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Ersan Ilyasova,Rajon Rondo,Marc Gasol,Jonas Valanciunas,Kawhi Leonard,GS,UTA,MIN,PHI,CHI,MEM,TOR,SA,PF/C,SF,SG,PF,PG,C,C,SF,7300,3400,6100,5700,5700,7700,4900,7900,247.15,347.5,88,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Zach LaVine,Tony Allen,Kyle Lowry,Rajon Rondo,Rudy Gobert,GS,UTA,TOR,MIN,MEM,TOR,CHI,UTA,PF/C,SF,SG,SG,SG,PG,PG,C,7300,3400,8100,6100,4300,8200,5700,6700,261.29,347.5,87,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Zach LaVine,Tony Allen,Kyle Lowry,Ersan Ilyasova,Rudy Gobert,GS,UTA,TOR,MIN,MEM,TOR,PHI,UTA,PF/C,SF,SG,SG,SG,PG,PF,C,7300,3400,8100,6100,4300,8200,5700,6700,260.71,347.5,86,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Tony Allen,Kyle Lowry,Ersan Ilyasova,Rajon Rondo,Rudy Gobert,GS,UTA,TOR,MEM,TOR,PHI,CHI,UTA,PF/C,SF,SG,SG,PG,PF,PG,C,7300,3400,8100,4300,8200,5700,5700,6700,264.03,347.5,85,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Zach LaVine,Kyle Lowry,Shelvin Mack,Marc Gasol,Jonas Valanciunas,GS,UTA,TOR,MIN,TOR,UTA,MEM,TOR,PF/C,SF,SG,SG,PG,PG,C,C,7300,3400,8100,6100,8200,4100,7700,4900,254.03,347.5,83,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Kyle Lowry,Rajon Rondo,Shelvin Mack,Marc Gasol,Jonas Valanciunas,GS,UTA,TOR,TOR,CHI,UTA,MEM,TOR,PF/C,SF,SG,PG,PG,PG,C,C,7300,3400,8100,8200,5700,4100,7700,4900,257.35,347.5,82,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Zach LaVine,Kyle Lowry,Rajon Rondo,Marc Gasol,Ed Davis,GS,UTA,TOR,MIN,TOR,CHI,MEM,POR,PF/C,SF,SG,SG,PG,PG,C,C,7300,3400,8100,6100,8200,5700,7700,3300,258.99,347.5,81,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Kyle Lowry,Ersan Ilyasova,Rajon Rondo,Marc Gasol,Ed Davis,GS,UTA,TOR,TOR,PHI,CHI,MEM,POR,PF/C,SF,SG,PG,PF,PG,C,C,7300,3400,8100,8200,5700,5700,7700,3300,261.73,347.5,80,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Kyle Lowry,Ersan Ilyasova,Rajon Rondo,Rudy Gobert,Jonas Valanciunas,GS,UTA,MIN,TOR,PHI,CHI,UTA,TOR,PF/C,SF,SG,PG,PF,PG,C,C,7300,3400,6100,8200,5700,5700,6700,4900,249.32,347.5,79,Dec82016,2016-12-08
Draymond Green,Joe Ingles,DeMar DeRozan,Tony Allen,Evan Turner,Kyle Lowry,Marc Gasol,Rudy Gobert,GS,UTA,TOR,MEM,POR,TOR,MEM,UTA,PF/C,SF,SG,SG,SG/SF,PG,C,C,7300,3400,8100,4300,4200,8200,7700,6700,263.71,347.25,95,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Bradley Beal,Kyle Lowry,Ersan Ilyasova,Rajon Rondo,Sergio Rodriguez,Marc Gasol,GS,UTA,WAS,TOR,PHI,CHI,PHI,MEM,PF/C,SF,SG,PG,PF,PG,PG,C,7300,3400,6700,8200,5700,5700,5100,7700,267.37,347.25,99,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Tony Allen,Kyle Lowry,Sergio Rodriguez,Marc Gasol,Rudy Gobert,GS,UTA,MIN,MEM,TOR,PHI,MEM,UTA,PF/C,SF,SG,SG,PG,PG,C,C,7300,3400,6100,4300,8200,5100,7700,6700,255.79,347.25,98,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Ersan Ilyasova,Shelvin Mack,Marc Gasol,Rudy Gobert,Kawhi Leonard,GS,UTA,MIN,PHI,UTA,MEM,UTA,SA,PF/C,SF,SG,PF,PG,C,C,SF,7300,3400,6100,5700,4100,7700,6700,7900,256.03,347.25,97,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Rajon Rondo,Shelvin Mack,Marc Gasol,Rudy Gobert,Kawhi Leonard,GS,UTA,MIN,CHI,UTA,MEM,UTA,SA,PF/C,SF,SG,PG,PG,C,C,SF,7300,3400,6100,5700,4100,7700,6700,7900,256.61,347.25,96,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Tony Allen,Ersan Ilyasova,Rajon Rondo,Marc Gasol,Rudy Gobert,GS,UTA,MIN,MEM,PHI,CHI,MEM,UTA,PF/C,SF,SG,SG,PF,PG,C,C,7300,3400,6100,4300,5700,5700,7700,6700,248.09,347.25,89,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Dwyane Wade,Ersan Ilyasova,Rajon Rondo,Marc Gasol,Kawhi Leonard,GS,UTA,MIN,CHI,PHI,CHI,MEM,SA,PF/C,SF,SG,SG,PF,PG,C,SF,7300,3400,6100,6000,5700,5700,7700,7900,265.76,347.25,94,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Tony Allen,Kyle Lowry,Rajon Rondo,Sergio Rodriguez,Marc Gasol,Rudy Gobert,GS,UTA,MEM,TOR,CHI,PHI,MEM,UTA,PF/C,SF,SG,PG,PG,PG,C,C,7300,3400,4300,8200,5700,5100,7700,6700,259.11,347.25,93,Dec82016,2016-12-08
Joe Ingles,DeMar DeRozan,Evan Turner,Kyle Lowry,Ersan Ilyasova,Rajon Rondo,Marc Gasol,Rudy Gobert,UTA,TOR,POR,TOR,PHI,CHI,MEM,UTA,SF,SG,SG/SF,PG,PF,PG,C,C,3400,8100,4200,8200,5700,5700,7700,6700,268.55,347.25,92,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Tony Allen,Kyle Lowry,Ersan Ilyasova,Sergio Rodriguez,Marc Gasol,Rudy Gobert,GS,UTA,MEM,TOR,PHI,PHI,MEM,UTA,PF/C,SF,SG,PG,PF,PG,C,C,7300,3400,4300,8200,5700,5100,7700,6700,258.53,347.25,91,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Zach LaVine,Dwyane Wade,Kyle Lowry,Ersan Ilyasova,Rajon Rondo,Rudy Gobert,GS,UTA,MIN,CHI,TOR,PHI,CHI,UTA,PF/C,SF,SG,SG,PG,PF,PG,C,7300,3400,6100,6000,8200,5700,5700,6700,267.93,347.25,90,Dec82016,2016-12-08
Draymond Green,Joe Ingles,Dwyane Wade,Evan Turner,Kyle Lowry,Rajon Rondo,Marc Gasol,Rudy Gobert,GS,UTA,CHI,POR,TOR,CHI,MEM,UTA,PF/C,SF,SG,SG/SF,PG,PG,C,C,7300,3400,6000,4200,8200,5700,7700,6700,270.93,347.0,100,Dec82016,2016-12-08
Alex Len,Dennis Schroder,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,Jabari Parker,PHO,ATL,ATL,NY,TOR,PHO,CLE,MIL,C,PG,PF,SF,SG/SF,PG,PF/C,SF/PF,3800,6000,7500,7300,4000,7400,7600,6400,259.33,397.75,1,Dec92016,2016-12-09
Alex Len,Leandro Barbosa,Paul Millsap,Kyle Lowry,Norman Powell,Eric Bledsoe,Kevin Love,Andre Drummond,PHO,PHO,ATL,TOR,TOR,PHO,CLE,DET,C,SG,PF,PG,SG/SF,PG,PF/C,C,3800,3000,7500,8100,4000,7400,7600,7600,250.9,397.5,2,Dec92016,2016-12-09
Alex Len,Leandro Barbosa,Paul Millsap,Kyle Lowry,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,PHO,PHO,ATL,TOR,NY,TOR,PHO,CLE,C,SG,PF,PG,SF,SG/SF,PG,PF/C,3800,3000,7500,8100,7300,4000,7400,7600,244.07,397.25,3,Dec92016,2016-12-09
Alex Len,Leandro Barbosa,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,Andre Drummond,PHO,PHO,ATL,NY,TOR,PHO,CLE,DET,C,SG,PF,SF,SG/SF,PG,PF/C,C,3800,3000,7500,7300,4000,7400,7600,7600,243.58,396.5,4,Dec92016,2016-12-09
Alex Len,Lou Williams,Wesley Matthews,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,Andre Drummond,PHO,LAL,DAL,ATL,TOR,PHO,CLE,DET,C,SG,SG,PF,SG/SF,PG,PF/C,C,3800,6600,5100,7500,4000,7400,7600,7600,259.71,396.0,5,Dec92016,2016-12-09
Alex Len,Lou Williams,Wesley Matthews,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,PHO,LAL,DAL,ATL,NY,TOR,PHO,CLE,C,SG,SG,PF,SF,SG/SF,PG,PF/C,3800,6600,5100,7500,7300,4000,7400,7600,252.88,395.75,6,Dec92016,2016-12-09
Alex Len,Dennis Schroder,Paul Millsap,Kyle Lowry,Norman Powell,Eric Bledsoe,Kevin Love,Steven Adams,PHO,ATL,ATL,TOR,TOR,PHO,CLE,OKC,C,PG,PF,PG,SG/SF,PG,PF/C,C,3800,6000,7500,8100,4000,7400,7600,5000,256.93,395.75,7,Dec92016,2016-12-09
Alex Len,Dennis Schroder,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,Steven Adams,PHO,ATL,ATL,NY,TOR,PHO,CLE,OKC,C,PG,PF,SF,SG/SF,PG,PF/C,C,3800,6000,7500,7300,4000,7400,7600,5000,249.61,394.75,8,Dec92016,2016-12-09
Leandro Barbosa,Paul Millsap,Kyle Lowry,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,Steven Adams,PHO,ATL,TOR,NY,TOR,PHO,CLE,OKC,SG,PF,PG,SF,SG/SF,PG,PF/C,C,3000,7500,8100,7300,4000,7400,7600,5000,251.88,394.5,9,Dec92016,2016-12-09
Alex Len,Lou Williams,Leandro Barbosa,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,LeBron James,PHO,LAL,PHO,ATL,TOR,PHO,CLE,CLE,C,SG,SG,PF,SG/SF,PG,PF/C,SF/PF,3800,6600,3000,7500,4000,7400,7600,9600,247.13,394.0,10,Dec92016,2016-12-09
Leandro Barbosa,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,Andre Drummond,Steven Adams,PHO,ATL,NY,TOR,PHO,CLE,DET,OKC,SG,PF,SF,SG/SF,PG,PF/C,C,C,3000,7500,7300,4000,7400,7600,7600,5000,251.39,393.75,12,Dec92016,2016-12-09
Alex Len,Dennis Schroder,Lou Williams,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,Jabari Parker,PHO,ATL,LAL,ATL,TOR,PHO,CLE,MIL,C,PG,SG,PF,SG/SF,PG,PF/C,SF/PF,3800,6000,6600,7500,4000,7400,7600,6400,257.62,393.75,13,Dec92016,2016-12-09
Alex Len,Dennis Schroder,Wesley Matthews,Paul Millsap,Kyle Lowry,Norman Powell,Eric Bledsoe,Kevin Love,PHO,ATL,DAL,ATL,TOR,TOR,PHO,CLE,C,PG,SG,PF,PG,SG/SF,PG,PF/C,3800,6000,5100,7500,8100,4000,7400,7600,260.07,393.75,11,Dec92016,2016-12-09
Alex Len,Dennis Schroder,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Jabari Parker,Andre Drummond,PHO,ATL,ATL,NY,TOR,PHO,MIL,DET,C,PG,PF,SF,SG/SF,PG,SF/PF,C,3800,6000,7500,7300,4000,7400,6400,7600,273.12,393.5,15,Dec92016,2016-12-09
Dennis Schroder,Lou Williams,Leandro Barbosa,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,Andre Drummond,ATL,LAL,PHO,ATL,TOR,PHO,CLE,DET,PG,SG,SG,PF,SG/SF,PG,PF/C,C,6000,6600,3000,7500,4000,7400,7600,7600,259.39,393.5,14,Dec92016,2016-12-09
Alex Len,Lou Williams,Leandro Barbosa,Paul Millsap,Kyle Lowry,Norman Powell,Eric Bledsoe,Kevin Love,PHO,LAL,PHO,ATL,TOR,TOR,PHO,CLE,C,SG,SG,PF,PG,SG/SF,PG,PF/C,3800,6600,3000,7500,8100,4000,7400,7600,242.36,393.25,16,Dec92016,2016-12-09
Alex Len,Dennis Schroder,Wesley Matthews,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,Andre Drummond,PHO,ATL,DAL,ATL,TOR,PHO,CLE,DET,C,PG,SG,PF,SG/SF,PG,PF/C,C,3800,6000,5100,7500,4000,7400,7600,7600,259.58,393.0,17,Dec92016,2016-12-09
Alex Len,Leandro Barbosa,Paul Millsap,Kyle Lowry,Carmelo Anthony,Norman Powell,Eric Bledsoe,Andre Drummond,PHO,PHO,ATL,TOR,NY,TOR,PHO,DET,C,SG,PF,PG,SF,SG/SF,PG,C,3800,3000,7500,8100,7300,4000,7400,7600,257.86,393.0,18,Dec92016,2016-12-09
Alex Len,Lou Williams,Leandro Barbosa,Paul Millsap,Nicolas Batum,Eric Bledsoe,Kevin Love,Andre Drummond,PHO,LAL,PHO,ATL,CHA,PHO,CLE,DET,C,SG,SG,PF,SG/SF,PG,PF/C,C,3800,6600,3000,7500,6500,7400,7600,7600,258.34,393.0,19,Dec92016,2016-12-09
Alex Len,Wesley Matthews,Paul Millsap,Kyle Lowry,Norman Powell,Eric Bledsoe,Kevin Love,Jabari Parker,PHO,DAL,ATL,TOR,TOR,PHO,CLE,MIL,C,SG,PF,PG,SG/SF,PG,PF/C,SF/PF,3800,5100,7500,8100,4000,7400,7600,6400,260.08,393.0,20,Dec92016,2016-12-09
Alex Len,Dennis Schroder,Paul Millsap,Norman Powell,Eric Bledsoe,Kevin Love,Harrison Barnes,Andre Drummond,PHO,ATL,ATL,TOR,PHO,CLE,DAL,DET,C,PG,PF,SG/SF,PG,PF/C,SF/PF,C,3800,6000,7500,4000,7400,7600,6100,7600,263.13,393.0,21,Dec92016,2016-12-09
Alex Len,Dennis Schroder,Wesley Matthews,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,PHO,ATL,DAL,ATL,NY,TOR,PHO,CLE,C,PG,SG,PF,SF,SG/SF,PG,PF/C,3800,6000,5100,7500,7300,4000,7400,7600,252.75,392.75,22,Dec92016,2016-12-09
Alex Len,Lou Williams,Leandro Barbosa,Paul Millsap,Carmelo Anthony,Nicolas Batum,Eric Bledsoe,Kevin Love,PHO,LAL,PHO,ATL,NY,CHA,PHO,CLE,C,SG,SG,PF,SF,SG/SF,PG,PF/C,3800,6600,3000,7500,7300,6500,7400,7600,251.51,392.75,23,Dec92016,2016-12-09
Alex Len,Dennis Schroder,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,Kevin Love,Harrison Barnes,PHO,ATL,ATL,NY,TOR,PHO,CLE,DAL,C,PG,PF,SF,SG/SF,PG,PF/C,SF/PF,3800,6000,7500,7300,4000,7400,7600,6100,256.3,392.75,24,Dec92016,2016-12-09
Alex Len,Dennis Schroder,Leandro Barbosa,Paul Millsap,Carmelo Anthony,Norman Powell,Eric Bledsoe,DeMarcus Cousins,PHO,ATL,PHO,ATL,NY,TOR,PHO,SAC,C,PG,SG,PF,SF,SG/SF,PG,PF/C,3800,6000,3000,7500,7300,4000,7400,10900,269.19,392.5,26,Dec92016,2016-12-09
